chr	snpid	pos	gpos	p1	ihh1	p2	ihh2	xpehh	normxpehh	crit
44	scaffold44_773306	773306	773306	0.5	13378.5	0.425	11519.3	0.149624	-0.203484	0
44	scaffold44_773326	773326	773326	0.5	12575.2	0.425	11152	0.120109	-0.272537	0
44	scaffold44_773341	773341	773341	0.5	12575.2	0.425	11152	0.120109	-0.272537	0
44	scaffold44_773348	773348	773348	0.5	12575.2	0.425	11152	0.120109	-0.272537	0
44	scaffold44_773356	773356	773356	0.15	18618.5	0.15	18326.1	0.015829	-0.516509	0
44	scaffold44_773607	773607	773607	0.05	22532	0.05	24110.5	-0.0677087	-0.711953	0
44	scaffold44_773624	773624	773624	0	24289	0.125	25476.9	-0.047747	-0.66525	0
44	scaffold44_805721	805721	805721	0.4	17802.6	0.15	29122.3	-0.492162	-1.705	0
44	scaffold44_805722	805722	805722	0.4	17802.6	0.15	29122.3	-0.492162	-1.705	0
44	scaffold44_805967	805967	805967	0.275	15361.2	0.05	32311.1	-0.743567	-2.29318	1
44	scaffold44_806121	806121	806121	0.325	18234	0	34443.6	-0.636038	-2.04161	1
44	scaffold44_915208	915208	915208	0.75	19553.4	0.4	22470.6	-0.139061	-0.878888	0
44	scaffold44_915246	915246	915246	0.675	17275.7	0.4	22467.5	-0.262768	-1.16831	0
44	scaffold44_915392	915392	915392	0.075	22153.3	0.05	29659	-0.291777	-1.23618	0
44	scaffold44_915449	915449	915449	0.075	24384.6	0.025	30502.5	-0.223858	-1.07728	0
44	scaffold44_915464	915464	915464	0.075	24384.6	0.025	30502.5	-0.223858	-1.07728	0
44	scaffold44_922617	922617	922617	0.375	21192.1	0.2	25746.7	-0.19468	-1.00901	0
44	scaffold44_922852	922852	922852	0.025	25877.1	0.1	25442	0.0169576	-0.513868	0
44	scaffold44_922900	922900	922900	0	28352.1	0.15	27877.1	0.0168977	-0.514009	0
44	scaffold44_922901	922901	922901	0.375	25793	0.2	34301.7	-0.285091	-1.22054	0
44	scaffold44_987302	987302	987302	0.15	39121.4	0.25	35943.3	0.0847271	-0.355316	0
44	scaffold44_987477	987477	987477	0	47690.4	0.125	44880.4	0.0607291	-0.411461	0
44	scaffold44_1028255	1028255	1.02826e+06	0.475	33839.5	0.35	37089.1	-0.0916969	-0.768075	0
44	scaffold44_1028256	1028256	1.02826e+06	0.125	46418.2	0.025	50901.3	-0.0921967	-0.769244	0
44	scaffold44_1028555	1028555	1.02856e+06	0.225	52649.2	0.15	49856.9	0.0544936	-0.42605	0
44	scaffold44_1053475	1053475	1.05348e+06	0.1	76658.4	0	59436.4	0.254452	0.0417704	0
44	scaffold44_1080297	1080297	1.0803e+06	0.1	80492.4	0.25	44003.1	0.603902	0.859339	0
44	scaffold44_1080300	1080300	1.0803e+06	0.1	80492.4	0.25	44003.1	0.603902	0.859339	0
44	scaffold44_1080309	1080309	1.08031e+06	0.1	80478.8	0.25	37486.1	0.764024	1.23396	0
44	scaffold44_1080379	1080379	1.08038e+06	0.1	80478.8	0.25	37676.4	0.758961	1.22211	0
44	scaffold44_1080381	1080381	1.08038e+06	0.1	80478.8	0.25	37676.4	0.758961	1.22211	0
44	scaffold44_1080382	1080382	1.08038e+06	0.1	80478.8	0.25	37676.4	0.758961	1.22211	0
44	scaffold44_1080604	1080604	1.0806e+06	0.1	80478.8	0.375	32110.3	0.918816	1.59611	0
44	scaffold44_1080636	1080636	1.08064e+06	0.1	80478.8	0.35	34820.7	0.837782	1.40652	0
44	scaffold44_1080638	1080638	1.08064e+06	0.1	80478.8	0.35	34820.7	0.837782	1.40652	0
44	scaffold44_1098150	1098150	1.09815e+06	0	88304.4	0.1	43719.8	0.702988	1.09116	0
44	scaffold44_1110126	1110126	1.11013e+06	0	88304.4	0.15	40594.8	0.77715	1.26467	0
44	scaffold44_1110307	1110307	1.11031e+06	0.175	69610.1	0.275	30951.9	0.810475	1.34263	0
44	scaffold44_1110356	1110356	1.11036e+06	0.1	68523.8	0	32109.8	0.758018	1.21991	0
44	scaffold44_1110389	1110389	1.11039e+06	0.15	68601.1	0.225	31845.1	0.767426	1.24192	0
44	scaffold44_1110400	1110400	1.1104e+06	0.175	68771.8	0.15	33311.6	0.724887	1.14239	0
44	scaffold44_1203155	1203155	1.20316e+06	0	75649.2	0.35	27457.4	1.01347	1.81756	0
44	scaffold44_1203439	1203439	1.20344e+06	0.2	54268.7	0.45	24138	0.810162	1.3419	0
44	scaffold44_1205680	1205680	1.20568e+06	0.15	53245	0.05	24820.9	0.76322	1.23208	0
44	scaffold44_1205681	1205681	1.20568e+06	0	53748.6	0.1	22337	0.87807	1.50078	0
44	scaffold44_1205702	1205702	1.2057e+06	0.075	53083.1	0.25	21538.8	0.902004	1.55677	0
44	scaffold44_1205912	1205912	1.20591e+06	0.075	48647.3	0.15	16108.4	1.10525	2.03229	1
44	scaffold44_1205940	1205940	1.20594e+06	0.075	48754.8	0.25	16217.4	1.10072	2.02169	1
44	scaffold44_1205947	1205947	1.20595e+06	0	49266.4	0.1	16906.7	1.06954	1.94874	0
44	scaffold44_1205954	1205954	1.20595e+06	0	49266.4	0.1	17120.8	1.05695	1.91928	0
44	scaffold44_1207781	1207781	1.20778e+06	0.075	49132.6	0.15	17123	1.0541	1.91262	0
44	scaffold44_1207983	1207983	1.20798e+06	0	49353.4	0.125	18215.6	0.996727	1.77839	0
44	scaffold44_1208024	1208024	1.20802e+06	0.725	48666.9	0.35	19231.5	0.92845	1.61865	0
44	scaffold44_1214602	1214602	1.2146e+06	0.675	47922.1	0.35	19024.2	0.923865	1.60792	0
44	scaffold44_1214613	1214613	1.21461e+06	0.15	47858.1	0.05	19876.9	0.878685	1.50222	0
44	scaffold44_1214674	1214674	1.21467e+06	0.25	47954.5	0.1	19600.9	0.894677	1.53963	0
44	scaffold44_1219746	1219746	1.21975e+06	0.075	48663.4	0.425	17909.6	0.999591	1.78509	0
44	scaffold44_1219780	1219780	1.21978e+06	0.3	45792.9	0.1	17915	0.938494	1.64215	0
44	scaffold44_1219788	1219788	1.21979e+06	0.3	45792.9	0.1	17915	0.938494	1.64215	0
44	scaffold44_1219984	1219984	1.21998e+06	0.625	38896.7	0.375	12638.6	1.12415	2.0765	1
44	scaffold44_1219987	1219987	1.21999e+06	0.075	38912.7	0.5	12440	1.1404	2.11452	1
44	scaffold44_1220001	1220001	1.22e+06	0.3	38898.6	0.125	12412.2	1.14228	2.11892	1
44	scaffold44_1220010	1220010	1.22001e+06	0.9	39247	0.475	12220.5	1.16676	2.17619	1
44	scaffold44_1220020	1220020	1.22002e+06	0.925	39252.7	0.475	12220.5	1.16691	2.17655	1
44	scaffold44_1220026	1220026	1.22003e+06	0.925	39252.7	0.475	12644	1.13284	2.09684	1
44	scaffold44_1220028	1220028	1.22003e+06	0.55	31296.5	0.35	11877.3	0.968876	1.71323	0
44	scaffold44_1220034	1220034	1.22003e+06	0.9	33788.7	0.475	11904.9	1.04317	1.88704	0
44	scaffold44_1220063	1220063	1.22006e+06	0.125	31828	0	15172.7	0.74085	1.17974	0
44	scaffold44_1223837	1223837	1.22384e+06	0	36340.5	0.1	14787.9	0.899123	1.55003	0
44	scaffold44_1223865	1223865	1.22386e+06	0.625	32383.8	0.45	14461.6	0.806164	1.33255	0
44	scaffold44_1223866	1223866	1.22387e+06	0.075	37300	0.175	16022.6	0.844992	1.42339	0
44	scaffold44_1224133	1224133	1.22413e+06	0.15	38033.4	0.25	19240.7	0.681434	1.04073	0
44	scaffold44_1224185	1224185	1.22418e+06	0.05	40163.4	0.175	23144.4	0.551201	0.73604	0
44	scaffold44_1224197	1224197	1.2242e+06	0.625	41100.2	0.425	30164.3	0.309353	0.170216	0
44	scaffold44_1274446	1274446	1.27445e+06	0.025	57251.3	0.075	44799.8	0.245246	0.0202321	0
44	scaffold44_1373306	1373306	1.37331e+06	0.2	48545.9	0.05	45117.8	0.0732341	-0.382205	0
44	scaffold44_1373308	1373308	1.37331e+06	0.05	49704.7	0.225	34602.3	0.362179	0.293807	0
44	scaffold44_1431088	1431088	1.43109e+06	0.1	46008.2	0.025	36345	0.235764	-0.00195183	0
44	scaffold44_1431090	1431090	1.43109e+06	0.1	46008.2	0.025	36345	0.235764	-0.00195183	0
44	scaffold44_1431095	1431095	1.4311e+06	0.1	30518	0	35026.2	-0.13778	-0.875891	0
44	scaffold44_1431119	1431119	1.43112e+06	0.1	30518	0	35026.2	-0.13778	-0.875891	0
45	scaffold45_45845	45845	45845	0.1	41011.6	0.45	8785.38	1.54077	3.05122	1
45	scaffold45_45851	45851	45851	0.1	41011.6	0.45	8785.38	1.54077	3.05122	1
45	scaffold45_55098	55098	55098	0.075	53261	0.175	11488.2	1.53388	3.0351	1
45	scaffold45_55106	55106	55106	0.925	53261	0.475	9496.27	1.72431	3.48063	1
45	scaffold45_55108	55108	55108	0.075	53261	0.2	10773.9	1.59807	3.18528	1
45	scaffold45_55137	55137	55137	0	53264.2	0.125	10333.2	1.6399	3.28315	1
45	scaffold45_55152	55152	55152	0.925	53261	0.375	10664.9	1.60825	3.2091	1
45	scaffold45_55157	55157	55157	0.075	53261	0.2	10689.8	1.60591	3.20362	1
45	scaffold45_55332	55332	55332	0.925	53261	0.375	12793.4	1.42627	2.78334	1
45	scaffold45_55347	55347	55347	0.925	53261	0.375	12793.4	1.42627	2.78334	1
45	scaffold45_55373	55373	55373	0	59111.3	0.15	20265.8	1.07048	1.95094	0
45	scaffold45_75308	75308	75308	0	59111.3	0.2	20230	1.07225	1.95508	0
45	scaffold45_75332	75332	75332	0.875	53093.4	0.425	14469.4	1.30001	2.48794	1
45	scaffold45_75357	75357	75357	0.075	59200.6	0.05	16527.2	1.27592	2.43158	1
45	scaffold45_75366	75366	75366	0.075	59200.6	0.225	15877.9	1.316	2.52535	1
45	scaffold45_75569	75569	75569	0	60295.5	0.225	17199.4	1.25438	2.38119	1
45	scaffold45_75586	75586	75586	0	60295.5	0.125	18568.3	1.1778	2.20202	1
45	scaffold45_75601	75601	75601	0.075	60277.5	0.325	20208.7	1.09285	2.00328	1
45	scaffold45_75604	75604	75604	0.075	60277.5	0.325	20208.7	1.09285	2.00328	1
45	scaffold45_114895	114895	114895	0.125	56057.1	0.375	21984.6	0.936026	1.63637	0
45	scaffold45_114916	114916	114916	0.125	56057.1	0.375	21984.6	0.936026	1.63637	0
45	scaffold45_114921	114921	114921	0.1	55814.4	0.175	20681.5	0.99279	1.76918	0
45	scaffold45_114933	114933	114933	0.125	55866.5	0.45	22656	0.902541	1.55803	0
45	scaffold45_115149	115149	115149	0.125	55866.5	0.375	25277.9	0.793033	1.30183	0
45	scaffold45_115158	115158	115158	0	60641.4	0.125	40405.1	0.406023	0.396384	0
45	scaffold45_150127	150127	150127	0.3	47344.5	0.2	43836	0.0769946	-0.373407	0
45	scaffold45_150154	150154	150154	0.3	47344.5	0.2	43836	0.0769946	-0.373407	0
45	scaffold45_150162	150162	150162	0.15	45768.7	0.125	43270.4	0.0561327	-0.422215	0
45	scaffold45_150164	150164	150164	0.125	45748.5	0.1	43280.3	0.0554618	-0.423785	0
45	scaffold45_150373	150373	150373	0.1	39427	0	43676.8	-0.102365	-0.793034	0
45	scaffold45_150378	150378	150378	0.3	44530.8	0.2	43624.4	0.0205645	-0.50543	0
45	scaffold45_267319	267319	267319	0.425	40285.7	0.3	40937.6	-0.0160508	-0.591094	0
45	scaffold45_267680	267680	267680	0.425	40285.7	0.325	39633.5	0.0163225	-0.515354	0
45	scaffold45_267712	267712	267712	0	60428.9	0.15	52841.3	0.134175	-0.239628	0
45	scaffold45_278411	278411	278411	0.075	57793.9	0.05	64805.4	-0.114507	-0.821441	0
45	scaffold45_312627	312627	312627	0.275	43025.9	0.025	65932.2	-0.426825	-1.55214	0
45	scaffold45_312748	312748	312748	0.225	43590.4	0	67397	-0.435764	-1.57305	0
45	scaffold45_339839	339839	339839	0.05	48946.9	0.125	57850.6	-0.167128	-0.944553	0
45	scaffold45_339840	339840	339840	0.075	45933.3	0.025	59930	-0.265987	-1.17584	0
45	scaffold45_365999	365999	365999	0.375	27002.3	0.275	38038.7	-0.342682	-1.35528	0
45	scaffold45_366009	366009	366009	0.5	20010.9	0.425	26825.4	-0.293073	-1.23921	0
45	scaffold45_366016	366016	366016	0.225	17124.3	0.05	25935.2	-0.415103	-1.52471	0
45	scaffold45_366020	366020	366020	0.35	10898.5	0.225	15154.4	-0.32966	-1.32481	0
45	scaffold45_366055	366055	366055	0.375	11566.5	0.325	13745.7	-0.172614	-0.957388	0
45	scaffold45_366062	366062	366062	0.3	9913.44	0.125	11537.4	-0.151704	-0.908467	0
45	scaffold45_366077	366077	366077	0.35	11096.1	0.275	9859.17	0.118188	-0.277031	0
45	scaffold45_366165	366165	366165	0	18501	0.15	13840.7	0.29021	0.125429	0
45	scaffold45_366192	366192	366192	0.3	16857.8	0.275	15943.9	0.0557373	-0.42314	0
45	scaffold45_414718	414718	414718	0.025	25061	0.475	20778.9	0.187374	-0.115164	0
45	scaffold45_414786	414786	414786	0.575	17721.4	0.45	22250.5	-0.227591	-1.08601	0
45	scaffold45_425059	425059	425059	0.1	23341.5	0	34242.6	-0.383238	-1.45016	0
45	scaffold45_425118	425118	425118	0.3	19564.3	0.125	31342.9	-0.471283	-1.65615	0
45	scaffold45_425145	425145	425145	0.3	19564.3	0.1	32257	-0.500028	-1.7234	0
45	scaffold45_425358	425358	425358	0.2	24841.9	0.075	35524.1	-0.357679	-1.39036	0
45	scaffold45_462893	462893	462893	0.525	22746	0.325	29706.3	-0.266969	-1.17814	0
45	scaffold45_462923	462923	462923	0.3	24654.4	0	40926.8	-0.506827	-1.73931	0
45	scaffold45_462947	462947	462947	0.35	25807.1	0.225	35109.9	-0.307832	-1.27374	0
45	scaffold45_546684	546684	546684	0.3	31605.9	0.05	45361.2	-0.361315	-1.39887	0
45	scaffold45_638236	638236	638236	0	37726.2	0.25	32749	0.141483	-0.22253	0
45	scaffold45_638439	638439	638439	0.55	23229.6	0.475	22806.7	0.0183736	-0.510556	0
45	scaffold45_638467	638467	638467	0.4	22510.8	0.15	26720.7	-0.171442	-0.954646	0
45	scaffold45_644528	644528	644528	0.175	21574	0	28354.3	-0.273288	-1.19292	0
45	scaffold45_644568	644568	644568	0.3	19968.4	0.2	26436.6	-0.280602	-1.21004	0
45	scaffold45_644579	644579	644579	0.175	20010.9	0	26490.2	-0.280496	-1.20979	0
45	scaffold45_644586	644586	644586	0.175	20010.9	0	26490.2	-0.280496	-1.20979	0
45	scaffold45_644699	644699	644699	0.175	20010.9	0	26490.2	-0.280496	-1.20979	0
45	scaffold45_644704	644704	644704	0.175	20010.9	0	26490.2	-0.280496	-1.20979	0
45	scaffold45_644728	644728	644728	0.3	19224.7	0.125	24929.8	-0.259871	-1.16153	0
45	scaffold45_644738	644738	644738	0.175	20103.7	0	26698.8	-0.283714	-1.21732	0
45	scaffold45_644762	644762	644762	0.3	23873	0.2	26661.3	-0.110462	-0.811978	0
45	scaffold45_666982	666982	666982	0	31014.4	0.15	26213.4	0.168182	-0.160066	0
45	scaffold45_666984	666984	666984	0	29915.5	0.45	14265.2	0.740557	1.17906	0
45	scaffold45_666994	666994	666994	0	29915.5	0.125	11898.5	0.921969	1.60348	0
45	scaffold45_667020	667020	667020	0.525	18460.3	0.4	9764.02	0.636918	0.936583	0
45	scaffold45_667045	667045	667045	0	19226.4	0.45	10111.5	0.642608	0.949895	0
45	scaffold45_667052	667052	667052	0.275	16351.6	0.05	10750.6	0.419359	0.427585	0
45	scaffold45_667056	667056	667056	0	22028.3	0.45	11423	0.656698	0.98286	0
45	scaffold45_667068	667068	667068	0.025	21544.2	0.1	11631.4	0.616397	0.888572	0
45	scaffold45_667273	667273	667273	0.175	21771.7	0	12684.2	0.540253	0.710427	0
45	scaffold45_667300	667300	667300	0	28249.4	0.275	12641	0.804124	1.32778	0
45	scaffold45_667301	667301	667301	0	28249.4	0.275	12641	0.804124	1.32778	0
45	scaffold45_675586	675586	675586	0.025	27971.1	0.225	14096	0.685282	1.04973	0
45	scaffold45_675636	675636	675636	0.1	25866.6	0.15	12848.4	0.699731	1.08354	0
45	scaffold45_675664	675664	675664	0.025	27154.5	0.225	14660	0.616424	0.888635	0
45	scaffold45_675943	675943	675943	0.275	21067.9	0.475	12916	0.489283	0.591178	0
45	scaffold45_675946	675946	675946	0.45	21432.5	0.15	20903.2	0.0250055	-0.49504	0
45	scaffold45_712975	712975	712975	0.525	24739.3	0.15	21888.7	0.122422	-0.267125	0
45	scaffold45_713017	713017	713017	0.35	21428.6	0.1	18412	0.151725	-0.198568	0
45	scaffold45_713270	713270	713270	0.525	22661.1	0.175	18650.8	0.194762	-0.0978796	0
45	scaffold45_713277	713277	713277	0.525	22661.1	0.175	18650.8	0.194762	-0.0978796	0
45	scaffold45_713300	713300	713300	0.45	22926.3	0.375	15948.4	0.362926	0.295555	0
45	scaffold45_722660	722660	722660	0.5	22701.7	0.375	16792.6	0.301505	0.151855	0
45	scaffold45_748673	748673	748673	0.375	30949.3	0.475	15896.6	0.666242	1.00519	0
45	scaffold45_748676	748676	748676	0	31261.3	0.1	14510.1	0.767536	1.24218	0
45	scaffold45_748690	748690	748690	0	31261.3	0.25	13333	0.852141	1.44012	0
45	scaffold45_748713	748713	748713	0.4	30645.6	0.5	13144.6	0.84648	1.42687	0
45	scaffold45_748726	748726	748726	0	29530	0.25	13628.7	0.773232	1.2555	0
45	scaffold45_748733	748733	748733	0.575	28734.4	0.25	13364.6	0.765485	1.23738	0
45	scaffold45_748875	748875	748875	0.025	30946.4	0.275	14236.4	0.776451	1.26303	0
45	scaffold45_748884	748884	748884	0.025	30946.4	0.1	13846.9	0.804195	1.32794	0
45	scaffold45_748892	748892	748892	0.55	30343.8	0.225	15334.2	0.682504	1.04324	0
45	scaffold45_748901	748901	748901	0.025	48478.1	0.275	22312.3	0.775975	1.26192	0
45	scaffold45_748905	748905	748905	0.025	48478.1	0.275	22312.3	0.775975	1.26192	0
45	scaffold45_831409	831409	831409	0.2	42972.9	0.075	28013.3	0.427889	0.447541	0
45	scaffold45_831427	831427	831427	0.2	42972.9	0.075	28013.3	0.427889	0.447541	0
45	scaffold45_831429	831429	831429	0	42978.3	0.175	23042.1	0.623372	0.904891	0
45	scaffold45_831460	831460	831460	0.2	42972.9	0.1	26176.3	0.495717	0.606231	0
45	scaffold45_900755	900755	900755	0.375	34083.3	0.5	18461	0.613149	0.880973	0
45	scaffold45_900773	900773	900773	0	33152.7	0.175	16314.2	0.709085	1.10542	0
45	scaffold45_901002	901002	901002	0.375	33093.5	0.325	13389.5	0.904871	1.56348	0
45	scaffold45_901016	901016	901016	0.6	34223.7	0.075	18970.2	0.590046	0.826922	0
45	scaffold45_901030	901030	901030	0	34238.2	0.15	18262.4	0.628499	0.916886	0
45	scaffold45_901039	901039	901039	0	34238.2	0.1	22305.7	0.4285	0.448971	0
45	scaffold45_901043	901043	901043	0	34238.2	0.1	22305.7	0.4285	0.448971	0
45	scaffold45_901044	901044	901044	0	34238.2	0.1	22305.7	0.4285	0.448971	0
45	scaffold45_901061	901061	901061	0.6	34223.7	0.125	25541.2	0.292623	0.131075	0
45	scaffold45_901069	901069	901069	0.6	35133.9	0.075	30281.5	0.148631	-0.205807	0
45	scaffold45_934284	934284	934284	0	44097.4	0.1	31503.7	0.336296	0.233252	0
45	scaffold45_934285	934285	934285	0.25	29899.7	0.125	27846.6	0.0711376	-0.38711	0
45	scaffold45_947363	947363	947363	0.225	23736.9	0.2	23899.8	-0.00683802	-0.56954	0
45	scaffold45_947380	947380	947380	0.125	18955.8	0.075	22478.8	-0.170459	-0.952346	0
45	scaffold45_947519	947519	947519	0.325	10126.5	0.275	16402	-0.482251	-1.68181	0
45	scaffold45_947522	947522	947522	0.075	14996.9	0.025	23025	-0.428739	-1.55661	0
45	scaffold45_947524	947524	947524	0.225	16459.1	0.2	23447.9	-0.353905	-1.38153	0
45	scaffold45_947553	947553	947553	0.175	20220.7	0.025	29868.5	-0.390096	-1.46621	0
45	scaffold45_959771	959771	959771	0	26214.7	0.125	28255.3	-0.0749638	-0.728927	0
45	scaffold45_959772	959772	959772	0.2	21069.5	0.025	30720	-0.377087	-1.43577	0
45	scaffold45_960034	960034	960034	0.15	21762	0.05	29854.3	-0.316163	-1.29323	0
45	scaffold45_989250	989250	989250	0.475	16754.2	0.475	19925.2	-0.173337	-0.959079	0
45	scaffold45_989252	989252	989252	0.475	16754.2	0.475	19925.2	-0.173337	-0.959079	0
45	scaffold45_989268	989268	989268	0.475	15367	0.475	19925.2	-0.259763	-1.16128	0
45	scaffold45_989306	989306	989306	0.15	13873.8	0.3	15181	-0.0900397	-0.764198	0
45	scaffold45_989307	989307	989307	0.075	13022.2	0.075	14711.5	-0.121972	-0.838906	0
45	scaffold45_989502	989502	989502	0.45	12973.6	0.45	14554.1	-0.114955	-0.822489	0
45	scaffold45_989507	989507	989507	0.475	12968	0.475	14548.5	-0.115002	-0.822599	0
45	scaffold45_989518	989518	989518	0.45	12994.2	0.45	14549.1	-0.113024	-0.817972	0
45	scaffold45_989525	989525	989525	0.2	9500.99	0.2	10915.2	-0.138761	-0.878186	0
45	scaffold45_989531	989531	989531	0.15	11860.3	0.3	13539.9	-0.132443	-0.863404	0
45	scaffold45_989551	989551	989551	0.075	13753.3	0.05	14137.9	-0.0275775	-0.618062	0
45	scaffold45_989554	989554	989554	0.475	14349.8	0.425	14640.7	-0.0200712	-0.600501	0
45	scaffold45_1030218	1030218	1.03022e+06	0.1	19770.7	0.275	13947.3	0.348912	0.262768	0
45	scaffold45_1030229	1030229	1.03023e+06	0.4	12871.1	0.175	10396.7	0.213497	-0.0540474	0
45	scaffold45_1030237	1030237	1.03024e+06	0	15245.7	0.325	6959.71	0.784159	1.28107	0
45	scaffold45_1030254	1030254	1.03025e+06	0.125	14563.1	0.3	7199.93	0.704417	1.0945	0
45	scaffold45_1030262	1030262	1.03026e+06	0.125	14563.1	0.3	7199.93	0.704417	1.0945	0
45	scaffold45_1030275	1030275	1.03028e+06	0.85	13965.1	0.45	6360.14	0.786513	1.28657	0
45	scaffold45_1033306	1033306	1.03331e+06	0.525	9995.22	0.425	4729.85	0.748213	1.19697	0
45	scaffold45_1033379	1033379	1.03338e+06	0.525	13168.7	0.45	5556.3	0.862913	1.46532	0
45	scaffold45_1033568	1033568	1.03357e+06	0	19786.2	0.175	5892.86	1.21124	2.28026	1
45	scaffold45_1033578	1033578	1.03358e+06	0.175	18615.1	0.45	5686.12	1.18594	2.22107	1
45	scaffold45_1033586	1033586	1.03359e+06	0.175	18615.1	0.45	5686.12	1.18594	2.22107	1
45	scaffold45_1033629	1033629	1.03363e+06	0	18621.7	0.175	5689.7	1.18567	2.22044	1
45	scaffold45_1033631	1033631	1.03363e+06	0.175	18615.1	0.45	6575.59	1.04061	1.88106	0
45	scaffold45_1041271	1041271	1.04127e+06	0.075	24552.5	0.025	9874.9	0.910818	1.5774	0
45	scaffold45_1041318	1041318	1.04132e+06	0	24558.4	0.25	7290.14	1.21453	2.28796	1
45	scaffold45_1041353	1041353	1.04135e+06	0.075	24583.5	0.025	9396.49	0.961739	1.69653	0
45	scaffold45_1041358	1041358	1.04136e+06	0.075	24583.5	0.025	9396.49	0.961739	1.69653	0
45	scaffold45_1041363	1041363	1.04136e+06	0.075	24583.5	0.025	9396.49	0.961739	1.69653	0
45	scaffold45_1041507	1041507	1.04151e+06	0.075	24583.5	0.075	8937.45	1.01182	1.8137	0
45	scaffold45_1044444	1044444	1.04444e+06	0.05	26186.6	0.375	7179.9	1.29396	2.47379	1
45	scaffold45_1044454	1044454	1.04445e+06	0.125	22290.7	0.225	8914.1	0.916535	1.59077	0
45	scaffold45_1051075	1051075	1.05108e+06	0.175	21680.9	0.075	10847.5	0.6925	1.06662	0
45	scaffold45_1051083	1051083	1.05108e+06	0.8	21792.3	0.225	8400.86	0.953223	1.67661	0
45	scaffold45_1051088	1051088	1.05109e+06	0	21819.5	0.45	7212.01	1.10706	2.03652	1
45	scaffold45_1051092	1051092	1.05109e+06	0.025	21440.1	0.2	8669.42	0.90546	1.56486	0
45	scaffold45_1051267	1051267	1.05127e+06	0.8	21414	0.175	11993.5	0.579684	0.802679	0
45	scaffold45_1051295	1051295	1.0513e+06	0.175	26915.7	0.075	17440.4	0.433916	0.461642	0
45	scaffold45_1095344	1095344	1.09534e+06	0.45	23604.3	0.475	13557	0.554529	0.743827	0
45	scaffold45_1095348	1095348	1.09535e+06	0	23669.6	0.1	12142.2	0.667504	1.00814	0
45	scaffold45_1095557	1095557	1.09556e+06	0.05	23022.9	0.05	12221.9	0.633255	0.928013	0
45	scaffold45_1095559	1095559	1.09556e+06	0.45	23602.5	0.475	11228.8	0.742875	1.18448	0
45	scaffold45_1095565	1095565	1.09556e+06	0.45	24071.3	0.5	12032	0.693453	1.06885	0
45	scaffold45_1105249	1105249	1.10525e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105264	1105264	1.10526e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105273	1105273	1.10527e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105281	1105281	1.10528e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105291	1105291	1.10529e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105311	1105311	1.10531e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105317	1105317	1.10532e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105334	1105334	1.10533e+06	0.1	26179.7	0.125	14292.4	0.605256	0.862507	0
45	scaffold45_1105341	1105341	1.10534e+06	0.125	24286	0.15	13587.9	0.580723	0.80511	0
45	scaffold45_1105524	1105524	1.10552e+06	0	24845.8	0.125	11636.6	0.758531	1.22111	0
